dr_asset_id,dr_discharge,dr_jurisdiction,dr_lat,dr_lon,dr_owner,dr_subtype,dr_subwatershed,dr_type
OCRC_693,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,42.9609982848,-85.9040932643,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_692,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,42.9615792795,-85.9041141985,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_708,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,42.9702017554,-85.9041266938,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_711,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,42.97196362930001,-85.90413705729999,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_689,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,42.962912648599996,-85.90416681709999,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_303,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,42.9576365787,-85.9041723881,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_304,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,42.9578537701,-85.90417778870001,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_698,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,42.9648891911,-85.9042224581,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_701,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,42.9657272983,-85.9042562768,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_702,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,42.966241524,-85.9042820412,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_706,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,42.9690997099,-85.9043669169,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_709,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,42.9701923763,-85.9043819304,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_710,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,42.9719656682,-85.90442908200001,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_705,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,42.9684017325,-85.90449796760001,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_294,Bass River,Ottawa County Water Resource Commissioner,42.943243629099996,-85.9053326559,Ottawa County Water Resource Commissioner,15.0,Bass River,Storm Water Inlet Drain
OCRC_293,Bass River,Ottawa County Water Resource Commissioner,42.9433365073,-85.90533496649999,Ottawa County Water Resource Commissioner,15.0,Bass River,Storm Water Inlet Drain
OCRC_12,Bass River,Ottawa County Water Resource Commissioner,42.9576435143,-85.9531340084,Ottawa County Water Resource Commissioner,15.0,Bass River,Storm Water Inlet Drain
OCRC_11,Bass River,Ottawa County Water Resource Commissioner,42.957826410299994,-85.9531387011,Ottawa County Water Resource Commissioner,15.0,Bass River,Storm Water Inlet Drain
OCRC_14,Bass River,Ottawa County Water Resource Commissioner,42.958410041899995,-85.9533820168,Ottawa County Water Resource Commissioner,15.0,Bass River,Storm Water Inlet Drain
OCRC_15,Bass River,Ottawa County Water Resource Commissioner,42.9584061633,-85.9536621539,Ottawa County Water Resource Commissioner,15.0,Bass River,Storm Water Inlet Drain
OCRC_13,Bass River,Ottawa County Water Resource Commissioner,42.9576131831,-85.9536729382,Ottawa County Water Resource Commissioner,15.0,Bass River,Storm Water Inlet Drain
OCRC_17,Bass River,Ottawa County Water Resource Commissioner,42.9576687996,-85.95543620299999,Ottawa County Water Resource Commissioner,15.0,Bass River,Storm Water Inlet Drain
OCRC_16,Bass River,Ottawa County Water Resource Commissioner,42.9577942169,-85.9554627784,Ottawa County Water Resource Commissioner,15.0,Bass River,Storm Water Inlet Drain
OCRC_579,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0265614842,-86.13621428329999,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_340,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0229838793,-86.1454785269,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_339,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.023229148199995,-86.14551676219999,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_342,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0232181401,-86.1473321849,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_341,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.023057994700004,-86.1473353607,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_343,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.023203145299995,-86.1482980691,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_344,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0230372848,-86.1483010776,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_346,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0230308075,-86.14945423340001,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_345,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0232242755,-86.14951436790001,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_347,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.023217565699994,-86.151049372,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_348,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0230002687,-86.15105088709998,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_338,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0230643724,-86.15427898610001,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_337,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0232355841,-86.1542995272,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_335,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.023807837700005,-86.15463560159999,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_336,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0236915924,-86.1547569237,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VF_5,Spring Lake / Norris Creek,Village of Fruitport,43.1319433696,-86.1550488198,Village of Fruitport,1.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VF_12,Spring Lake / Norris Creek,Village of Fruitport,43.130303783500004,-86.15505715649999,Village of Fruitport,1.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VF_13,Spring Lake / Norris Creek,Village of Fruitport,43.130152536400004,-86.1550685704,Village of Fruitport,1.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VF_2,Spring Lake / Norris Creek,Village of Fruitport,43.1309568802,-86.15511136100001,Village of Fruitport,1.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VF_14,Spring Lake / Norris Creek,Village of Fruitport,43.1285423579,-86.1551141683,Village of Fruitport,1.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VF_16,Spring Lake / Norris Creek,Village of Fruitport,43.129352268299996,-86.15513081579999,Village of Fruitport,1.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VF_15,Spring Lake / Norris Creek,Village of Fruitport,43.128966303,-86.1551326293,Village of Fruitport,1.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VF_3,Spring Lake / Norris Creek,Village of Fruitport,43.1272576076,-86.1551349801,Village of Fruitport,1.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VF_1,Spring Lake / Norris Creek,Village of Fruitport,43.1309566237,-86.15526099969999,Village of Fruitport,1.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VF_17,Spring Lake / Norris Creek,Village of Fruitport,43.1293516958,-86.155298331,Village of Fruitport,1.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VF_4,Spring Lake / Norris Creek,Village of Fruitport,43.1319435916,-86.15529933010001,Village of Fruitport,1.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VF_6,Spring Lake / Norris Creek,Village of Fruitport,43.1280347896,-86.15535241139999,Village of Fruitport,1.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
OCRC_334,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.024447951499994,-86.15538667870001,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_333,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.024365267700006,-86.1555557309,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_332,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.025225588299996,-86.15611837649999,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_331,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.025214284099995,-86.15647653370002,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_330,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0253317503,-86.1566435941,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VF_7,Spring Lake / Norris Creek,Village of Fruitport,43.1319780175,-86.1568900117,Village of Fruitport,1.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VF_18,Spring Lake / Norris Creek,Village of Fruitport,43.1295239246,-86.1569166283,Village of Fruitport,1.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VF_8,Spring Lake / Norris Creek,Village of Fruitport,43.131976115600004,-86.15704888879999,Village of Fruitport,1.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VF_11,Spring Lake / Norris Creek,Village of Fruitport,43.130352656099994,-86.15706864299999,Village of Fruitport,1.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
OCRC_329,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.026690378000005,-86.1575168573,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_327,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0271186487,-86.15755265600001,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_328,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0268466325,-86.1577629822,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_326,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.027052256000005,-86.1577767388,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_325,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0292576846,-86.15897857530001,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_324,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0291634436,-86.1591550943,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_323,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0296032655,-86.1591834473,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VF_10,Spring Lake / Norris Creek,Village of Fruitport,43.1319878771,-86.1592007022,Village of Fruitport,1.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VF_9,Spring Lake / Norris Creek,Village of Fruitport,43.13198830100001,-86.15935729790002,Village of Fruitport,1.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
OCRC_322,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0295203328,-86.1593680889,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_535,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0301689097,-86.1595733532,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_536,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0299692432,-86.15966627739999,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_534,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0308933045,-86.16005162409999,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_533,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.03084393060001,-86.16028400620002,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_532,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.032119404300005,-86.160866633,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_531,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0320620025,-86.1611247659,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_530,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0328875984,-86.1616820042,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_529,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0330915726,-86.1618925296,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_528,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.034020106899995,-86.1629556845,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_527,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0339224342,-86.1630588453,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_526,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0342953204,-86.1633939357,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
